field,original_text,word_count,unique_words,categorical_diversity,quantum_circuit_qubits,semantic_interference,emotional_intensity,analysis_version,collapse_mode,collapse_shots,noise_level,von_neumann_entropy_pre,superposition_strength_pre,quantum_coherence_pre,frame_competition_pre,multiple_reality_strength_pre,von_neumann_entropy_post,superposition_strength_post,quantum_coherence_post,frame_competition_post,multiple_reality_strength_post,frame_competition_delta,collapse_unique_outcomes,record_id,data_source
影片描述,柯文哲涉貪案 北檢求處重刑28年半 台北地檢署於今日針對前市長柯文哲涉嫌京華城容積率案及政治獻金案，正式起訴其違反貪污治罪條例及刑法多項罪名。檢方指出，柯文哲在市長任內，涉嫌接受巨額賄賂並挪用政治獻金...,101,79,22,4,0.00675190095519727,0.0,fast_qiskit_with_collapse_v2.0,mid_circuit,2048,0.15,3.9999999999769167,3.75,0.9375,0.9999999999942292,1.702025570285405,3.9320563305553597,3.7265853881835938,0.9316463470458984,0.98301408263884,1.689262542087765,0.016985917355389124,16,80,AI_Generated
新聞標題,大法官提名衝擊司法信任 Judicial Nomination Standoff,8,8,4,4,0.0,0.0,fast_qiskit_with_collapse_v2.0,mid_circuit,2048,0.15,3.9999999999769167,3.75,0.9375,0.9999999999942292,1.6999999999988458,3.9579696348190496,3.735626220703125,0.9339065551757812,0.9894924087047623,1.6921489700222025,0.010507591289466878,16,81,AI_Generated
影片對話,"A： 「今天這件事太精彩了！劉靜怡被民進黨封殺，理由竟然是她罵過民進黨高層，這還有沒有民主精神？」

B： 「其實，從黨紀出發，民進黨這樣的決定並不意外。他們希望所有人都站在同一陣線，但問題是，劉靜怡...",290,161,30,4,0.016783888446193936,0.0,fast_qiskit_with_collapse_v2.0,mid_circuit,2048,0.15,3.9999999999769167,3.75,0.9375,0.9999999999942292,1.705035166532704,3.9458798443082532,3.731403350830078,0.9328508377075195,0.9864699610770634,1.694890499081302,0.013530038917165754,16,81,AI_Generated
影片描述,立法院審大法官提名，民進黨內部矛盾浮現 台灣立法院今日針對總統賴清德提名的七位大法官進行投票，其中民進黨團對劉靜怡的提名公開表達不支持，並宣布任何支持者將被開除黨籍。這項舉措不僅引發政壇震撼，也讓外界...,199,131,23,4,0.012532214126983616,0.0,fast_qiskit_with_collapse_v2.0,mid_circuit,2048,0.15,3.9999999999769167,3.75,0.9375,0.9999999999942292,1.7037596642369408,3.9434011768072743,3.7303028106689453,0.9325757026672363,0.9858502942018186,1.693050847346037,0.014149705792410594,16,81,AI_Generated
新聞標題,長照負擔沉重 弒親案震驚社會Family Burden Sparks Shocking Murder Case,13,13,5,4,0.0,0.0,fast_qiskit_with_collapse_v2.0,mid_circuit,2048,0.15,3.9999999999769167,3.75,0.9375,0.9999999999942292,1.6999999999988458,3.9390693150307627,3.729307174682617,0.9323267936706543,0.9847673287576906,1.688676335624585,0.015232671236538597,16,82,AI_Generated
影片對話,"A名嘴：這起弒父案件真的讓人唏噓。32歲的楊姓男子照顧父親多年，最後卻選擇以極端的方式結束他的生命。這不只是家庭悲劇，更反映出台灣長照制度的缺陷。

B名嘴：沒錯，楊男雖然犯下不可原諒的罪行，但我們也...",453,244,26,4,0.020772079652921514,0.008830022075055188,fast_qiskit_with_collapse_v2.0,mid_circuit,2048,0.15,3.9999999999769167,3.75,0.9375,0.9999999999942292,1.7071146261022276,3.9541113561933567,3.733907699584961,0.9334769248962402,0.9885278390483392,1.6983832737470343,0.011472160945889986,16,82,AI_Generated
影片描述,新北市一名32歲男子因不堪父親長期病痛的照顧壓力，於今年8月在桃園東眼山犯下弒父案，檢方依殺害直系血親罪起訴。調查顯示，男子多年來獨自承擔照護責任，精神與經濟壓力倍增，最終釀成悲劇。 他事發當天飲酒壯...,132,100,19,4,0.009072727272727274,0.0,fast_qiskit_with_collapse_v2.0,mid_circuit,2048,0.15,3.9999999999769167,3.75,0.9375,0.9999999999942292,1.702721818180664,3.9575699394658135,3.7355804443359375,0.9338951110839844,0.9893924848664533,1.694832492889484,0.010607515127775913,16,82,AI_Generated
新聞標題,北市麥當勞性侵案 少女憂鬱輕生McDonald's Scandal: Teen Dies After Abuse,16,16,8,4,0.0,0.0,fast_qiskit_with_collapse_v2.0,mid_circuit,2048,0.15,3.9999999999769167,3.75,0.9375,0.9999999999942292,1.6999999999988458,3.948589595272867,3.732433319091797,0.9331083297729492,0.9871473988182168,1.690402807400362,0.01285260117601239,16,83,AI_Generated
影片對話,名嘴A：這次麥當勞的事件，真的是讓人心痛。我們可以看到，受害者母親在Threads上的指控，有非常具體的時間軸和對話記錄，這不禁讓人懷疑，為什麼公司內部調查最後只是認定性騷擾？這是否有淡化責任的嫌疑？...,394,204,29,4,0.018451269230694168,0.0025380710659898475,fast_qiskit_with_collapse_v2.0,mid_circuit,2048,0.15,3.9999999999769167,3.75,0.9375,0.9999999999942292,1.705789187874653,3.9587344091120835,3.735746383666992,0.933936595916748,0.9896836022780209,1.6980244617982083,0.010316397716208292,16,83,AI_Generated
影片描述,台北市一名麥當勞前主管被指控利用職權對未成年女員工長期進行性騷擾甚至性侵，最終導致該名少女因憂鬱症自殺身亡。受害者母親在社群平台發文揭露此事，並向公司和司法機關尋求正義。 據母親描述，受害者在工作期間...,146,109,19,4,0.008573606068397454,0.0,fast_qiskit_with_collapse_v2.0,mid_circuit,2048,0.15,3.9999999999769167,3.75,0.9375,0.9999999999942292,1.702572081819365,3.947973469064985,3.7318248748779297,0.9329562187194824,0.9869933672662462,1.6927007052249405,0.01300663272798297,16,83,AI_Generated
新聞標題,"三重老伯鬧跳蛙公車，全車延誤半小時Elderly Man Disrupts Bus, Delays Passengers",19,19,8,4,0.0,0.0,fast_qiskit_with_collapse_v2.0,mid_circuit,2048,0.15,3.9999999999769167,3.75,0.9375,0.9999999999942292,1.6999999999988458,3.9418168441654204,3.7295970916748047,0.9323992729187012,0.985454211041355,1.6889296788781931,0.014545788952874172,16,84,AI_Generated
影片對話,"名嘴A：這起事件讓我感到很無奈，首先，這名老伯的行為確實不妥，沒訂位又要搶座位，還大鬧半小時，完全不顧其他乘客的權益。現在是通勤高峰期，每分鐘都很重要，他這麼鬧，全車人遲到，這不是自私嗎？

名嘴B：...",347,197,27,4,0.017346462090294727,0.0,fast_qiskit_with_collapse_v2.0,mid_circuit,2048,0.15,3.9999999999769167,3.75,0.9375,0.9999999999942292,1.7052039386259341,3.9671252484455866,3.738626480102539,0.9346566200256348,0.9917813121113966,1.6990107930903835,0.008218687882832532,16,84,AI_Generated
影片描述,新北市三重區，一名67歲男子誤搭僅限訂位的跳蛙公車，導致車輛延誤半小時，引起乘客不滿。該男子堅持未事先得知須訂位規定，與司機發生激烈爭執，甚至要求退票。全車乘客證實皆有訂位，最終該男子在警方勸解下退票...,99,70,17,4,0.010243248814677383,0.0,fast_qiskit_with_collapse_v2.0,mid_circuit,2048,0.15,3.9999999999769167,3.75,0.9375,0.9999999999942292,1.703072974643249,3.957404761978929,3.735048294067383,0.9337620735168457,0.9893511904947323,1.6949625303703029,0.01064880949949687,16,84,AI_Generated
新聞標題,"卓揆：修法恐致中央救災無力""Premier Chuo Warns: Reform May Weaken Central Aid""",17,16,7,4,0.003446691176470588,0.0,fast_qiskit_with_collapse_v2.0,mid_circuit,2048,0.15,3.9999999999769167,3.75,0.9375,0.9999999999942292,1.701034007351787,3.964706202240228,3.7377796173095703,0.9344449043273926,0.991176550560057,1.6943811643887807,0.008823449434172126,16,85,AI_Generated
影片對話,"甲：這次《財劃法》修正案的通過，確實讓中央政府壓力倍增，但卓榮泰的說法是不是有點過了？怎麼能說颱風地震來了，地方政府就要自己勇敢面對？

乙：我覺得他的重點是警告修法後可能出現的困境，但用詞確實不妥。...",438,233,28,4,0.01823186933518576,0.00228310502283105,fast_qiskit_with_collapse_v2.0,mid_circuit,2048,0.15,3.9999999999769167,3.75,0.9375,0.9999999999942292,1.7056978713016846,3.947807213425615,3.73248291015625,0.9331207275390625,0.9869518033564039,1.6960813960366197,0.013048196637825304,16,85,AI_Generated
影片描述,《財劃法》修正案通過引發爭議，行政院長卓榮泰表示，修法恐導致中央在重大災害救援與跨縣市建設中的能力受限，地方政府需承擔更多責任。此番言論引發輿論熱議，支持者認為修法推動財政公平，批評者則指責中央推卸責...,98,75,18,4,0.008428117913832195,0.0,fast_qiskit_with_collapse_v2.0,mid_circuit,2048,0.15,3.9999999999769167,3.75,0.9375,0.9999999999942292,1.7025284353729955,3.950371132674243,3.732280731201172,0.933070182800293,0.9875927831685607,1.6929592844883306,0.012407216825668477,16,85,AI_Generated
新聞標題,浮洲站驚魂：男子跳軌後奇蹟生還Miracle Escape: Man Survives Train Collision,19,19,10,4,0.0,0.0,fast_qiskit_with_collapse_v2.0,mid_circuit,2048,0.15,3.9999999999769167,3.75,0.9375,0.9999999999942292,1.6999999999988458,3.9545665462100956,3.7341957092285156,0.9335489273071289,0.9886416365525239,1.6914066110019113,0.011358363441705266,16,86,AI_Generated
影片對話,"A：你們看這次台鐵浮洲站的事故，男子居然被自強號撞了沒事，還自行爬出軌道離開，真是「天選之人」。但搞了幾萬人延誤，這樣的行為根本不可原諒！

B：是啊，公共運輸系統本來就該維護秩序。這種一時想不開跳軌...",388,220,24,4,0.017405214279628524,0.0,fast_qiskit_with_collapse_v2.0,mid_circuit,2048,0.15,3.9999999999769167,3.75,0.9375,0.9999999999942292,1.7052215642827344,3.9425205518371302,3.7302989959716797,0.9325747489929199,0.9856301379592826,1.694467190264417,0.014369862034946612,16,86,AI_Generated
影片描述,浮洲站男子跳軌奇蹟生還 影響數千旅客 昨晚台鐵浮洲站驚傳一名男子跳入鐵軌，正迎面駛來的176次自強號列車因此緊急停駛。搜救行動持續三小時後，發現該男子已經自行爬出，並於凌晨向警方自首。台鐵表示，此次事...,125,92,19,4,0.008275047258979203,0.0,fast_qiskit_with_collapse_v2.0,mid_circuit,2048,0.15,3.9999999999769167,3.75,0.9375,0.9999999999942292,1.7024825141765396,3.9595017444483176,3.7362213134765625,0.9340553283691406,0.9898754361120794,1.6949461267907349,0.010124563882149773,16,86,AI_Generated
新聞標題,立法院強行通過法案 賴清德批程序Legislature Passes Bills; Lai Criticizes Process,14,14,7,4,0.0,0.0,fast_qiskit_with_collapse_v2.0,mid_circuit,2048,0.15,3.9999999999769167,3.75,0.9375,0.9999999999942292,1.6999999999988458,3.9543337407814905,3.733957290649414,0.9334893226623535,0.9885834351953726,1.6912996032988403,0.011416564798856554,16,87,AI_Generated
影片對話,"A：我看賴清德對立法院通過三項法案的反應，說得冠冕堂皇，但這麼多年來，民進黨不也靠多數席次強行通過不少法案？現在輪到自己是少數了，就高喊「程序正義」，是不是有點雙標？

B：話是這麼說，但這次的《憲訴...",341,186,28,4,0.017340417704621667,0.0,fast_qiskit_with_collapse_v2.0,mid_circuit,2048,0.15,3.9999999999769167,3.75,0.9375,0.9999999999942292,1.7052021253102323,3.944805334256611,3.731069564819336,0.932767391204834,0.9862013335641528,1.6948702179519515,0.013798666430076323,16,87,AI_Generated
影片描述,立法院三讀通過《選罷法》、《憲訴法》、《財劃法》後，總統賴清德批評這些法案缺乏充分協商，並指其侵害司法獨立與公平正義。他強調民主應以更大的民主解決紛爭，而民進黨將採取法律手段捍衛民主價值。此事件引發社...,94,66,17,4,0.00872359963269054,0.0,fast_qiskit_with_collapse_v2.0,mid_circuit,2048,0.15,3.9999999999769167,3.75,0.9375,0.9999999999942292,1.7026170798886529,3.964386578921247,3.7378387451171875,0.9344596862792969,0.9910966447303119,1.6959719068827446,0.008903355263917279,16,87,AI_Generated
新聞標題,"台中倉庫火災：9死8傷 工安問題再揭危機Taiwan Warehouse Fire: 9 Dead, 8 Injured, Safety Issues Exposed",26,23,7,4,0.004362367311327614,0.0,fast_qiskit_with_collapse_v2.0,mid_circuit,2048,0.15,3.9999999999769167,3.75,0.9375,0.9999999999942292,1.701308710192244,3.960767605309583,3.7360572814941406,0.9340143203735352,0.9901919013273958,1.6937700030565335,0.00980809866683341,16,88,AI_Generated
影片對話,"名嘴甲： 「這次台中火災說明了我們台灣的工安問題真的不容忽視！看看那些消防報告，都是‘未做好防護’。這真的是要等到出事才來檢討？」

名嘴乙： 「沒錯，尤其這次還是在一個新建工地，照理說應該要有完善的...",256,146,21,4,0.015655053715518858,0.0,fast_qiskit_with_collapse_v2.0,mid_circuit,2048,0.15,3.9999999999769167,3.75,0.9375,0.9999999999942292,1.7046965161135015,3.949894289151212,3.732715606689453,0.9331789016723633,0.987473572287803,1.6952774732479976,0.012526427706426202,16,88,AI_Generated
影片描述,台中倉庫火警釀9死8傷，工地安全引關注 12月19日下午，台中大肚區一處尚未啟用的倉庫發生嚴重火警，初步調查顯示火災由電焊火花引燃含易燃物質的油漆所致。這起意外造成9人死亡，包括7名台灣籍工人及2名外...,99,80,19,4,0.005869633838383841,0.0,fast_qiskit_with_collapse_v2.0,mid_circuit,2048,0.15,3.9999999999769167,3.75,0.9375,0.9999999999942292,1.701760890150361,3.956450121095811,3.734708786010742,0.9336771965026855,0.9891125302739527,1.6934669106106028,0.010887469720276433,16,88,AI_Generated
新聞標題,"台中網紅甜點店倒閉 老闆夫妻桃園身亡Popular Taichung Dessert Shop Closes, Owners Dead",19,19,9,4,0.0,0.0,fast_qiskit_with_collapse_v2.0,mid_circuit,2048,0.15,3.9999999999769167,3.75,0.9375,0.9999999999942292,1.6999999999988458,3.940630723002207,3.7293872833251953,0.9323468208312988,0.9851576807505515,1.6887864494801885,0.014842319243677626,16,89,AI_Generated
影片對話,主持人： 歡迎收看今天的節目，我們要來談談最近引起廣泛關注的「工典甜點」事件。這間甜點店因為欠款與糾紛風波不斷，最終老闆夫妻在桃園身亡，引發社會譁然。我們今天邀請了兩位重量級名嘴——李先生與王小姐，來...,558,305,30,4,0.01744599815635177,0.0,fast_qiskit_with_collapse_v2.0,mid_circuit,2048,0.15,3.9999999999769167,3.75,0.9375,0.9999999999942292,1.7052337994457514,3.946420304018533,3.7313289642333984,0.9328322410583496,0.9866050760046332,1.6950864003411916,0.013394923989595964,16,89,AI_Generated
影片描述,台中知名甜點店「工典甜點」近日因財務危機引發關注，老闆夫妻在桃園龍潭被發現身亡，震驚社會。該店以網紅甜點起家，社群媒體粉絲超過17萬，但近期傳出拖欠供應商款項及消費者退款無門的情況。從本月16日起，店...,96,80,18,4,0.008177083333333331,0.0,fast_qiskit_with_collapse_v2.0,mid_circuit,2048,0.15,3.9999999999769167,3.75,0.9375,0.9999999999942292,1.7024531249988457,3.948418928075074,3.7323684692382812,0.9330921173095703,0.9871047320187685,1.6928214590990662,0.0128952679754607,16,89,AI_Generated
新聞標題,"王義川倒水爭議爆發引發霸凌與政治攻防討論""Water Controversy Erupts in Parliament, Sparks Bullying and Political Debate""",23,22,6,4,0.0018864534674811362,0.0,fast_qiskit_with_collapse_v2.0,mid_circuit,2048,0.15,3.9999999999769167,3.75,0.9375,0.9999999999942292,1.7005659360390901,3.952759055640267,3.733213424682617,0.9333033561706543,0.9881897639100667,1.6914892586953048,0.011810236084162429,16,90,AI_Generated
影片對話,"A：“你看今天立法院內政委員會的場面，真的是荒唐至極。王義川委員居然因為沒人幫他倒水就怒轟議事人員，還提到韓國瑜下令的說法，這種行為真的合適嗎？”

B：“沒錯，這樣的表現完全不像一個立法委員應有的作...",317,186,26,4,0.018566815222342953,0.0,fast_qiskit_with_collapse_v2.0,mid_circuit,2048,0.15,3.9999999999769167,3.75,0.9375,0.9999999999942292,1.7055700445655486,3.944632642999907,3.7305259704589844,0.9326314926147461,0.9861581607499769,1.695012064900292,0.013841839244252307,16,90,AI_Generated
影片描述,立法院內再掀風波！“倒水”事件引發熱議 今（18）日立法院內政委員會審查行政院2025年度施政計畫與預算報告時，因部分立委對議事錄內容有異議，導致議場氣氛緊張。期間，民進黨立委王義川因未獲得飲用水，於...,144,114,18,4,0.009143839129988715,0.0,fast_qiskit_with_collapse_v2.0,mid_circuit,2048,0.15,3.9999999999769167,3.75,0.9375,0.9999999999942292,1.7027431517378424,3.9608039176997183,3.736358642578125,0.9340896606445312,0.9902009794249296,1.6953268046552328,0.009799020569299599,16,90,AI_Generated
新聞標題,醫院麻疹群聚累計5例 疾管署強化防疫Hospital Measles Cluster Hits 5 Cases; CDC Tightens Measures,19,18,6,4,0.0027615334632878495,0.0,fast_qiskit_with_collapse_v2.0,mid_circuit,2048,0.15,3.9999999999769167,3.75,0.9375,0.9999999999942292,1.700828460037832,3.933903493625618,3.726522445678711,0.9316306114196777,0.9834758734064045,1.6881326129917515,0.01652412658782465,16,91,AI_Generated
影片對話,"A：最近麻疹疫情又爆發了，這次還是醫院群聚，你覺得問題出在哪？

B：其實這不單是醫院的問題，而是我們對麻疹這種高傳染性疾病的重視度不夠。像這次指標個案是境外移入，接觸的人包括陪病家屬、護理人員，甚至...",416,232,28,4,0.017843055428519168,0.0,fast_qiskit_with_collapse_v2.0,mid_circuit,2048,0.15,3.9999999999769167,3.75,0.9375,0.9999999999942292,1.7053529166274015,3.9601329619605625,3.7361888885498047,0.9340472221374512,0.9900332404901406,1.697835120146506,0.00996675950408854,16,91,AI_Generated
影片描述,台灣首起醫院麻疹群聚事件確診人數增至5例 衛福部疾管署今（18）日公布新增4名麻疹確診病例，其中3例為國內感染，1例為境外移入。此次群聚事件的指標個案為日前從越南入境之40多歲男性。新增確診者包括陪病...,127,95,20,4,0.005571575021266386,0.0,fast_qiskit_with_collapse_v2.0,mid_circuit,2048,0.15,3.9999999999769167,3.75,0.9375,0.9999999999942292,1.7016714725052258,3.9587680723895184,3.735607147216797,0.9339017868041992,0.9896920180973795,1.693852735012575,0.010307981896849672,16,91,AI_Generated
新聞標題,"《零日攻擊》補助1.1億引爭議，程序正義惹議""Zero Day Attack"" Receives $1.13B, Sparks Debate",24,23,5,4,0.001732829237555136,0.0,fast_qiskit_with_collapse_v2.0,mid_circuit,2048,0.15,3.9999999999769167,3.75,0.9375,0.9999999999942292,1.7005198487701123,3.9568161585668475,3.7351608276367188,0.9337902069091797,0.9892040396417119,1.6924249877542965,0.010795960352517286,16,92,AI_Generated
影片對話,"A：這次《零日攻擊》的補助案真是鬧得沸沸揚揚，85萬資本額的公司居然能拿到上億補助，怎麼看都不合理吧？

B：我同意，從程序上來說，這樣的審核標準很值得探討。你看，其他資深製作人像魏德聖，拍電影時四處...",314,188,30,4,0.013849322257239487,0.0,fast_qiskit_with_collapse_v2.0,mid_circuit,2048,0.15,3.9999999999769167,3.75,0.9375,0.9999999999942292,1.7041547966760175,3.949392565567132,3.7328624725341797,0.9332156181335449,0.987348141391783,1.6947694139692002,0.01265185860244622,16,92,AI_Generated
影片描述,《零日攻擊》高額補助引爭議，文化部重申透明程序與市場導向 （Chinese - Taiwan） 影集《零日攻擊》因高額補助成為輿論焦點。該劇由成立不足兩年的「零日文創」製作，資本額僅85萬元，卻取得文...,152,107,20,4,0.009965246332706602,0.0,fast_qiskit_with_collapse_v2.0,mid_circuit,2048,0.15,3.9999999999769167,3.75,0.9375,0.9999999999942292,1.7029895738986578,3.9597135740669387,3.736083984375,0.93402099609375,0.9899283935167348,1.6954088463531591,0.010071606477494388,16,92,AI_Generated
新聞標題,"「蓋錯選票？黃珊珊事件引發政治角力討論」""Voting Mistake? Shan-Shan Huang Incident Ignites Political Tug-of-War Debate""",30,26,6,4,0.006903353057199211,0.0,fast_qiskit_with_collapse_v2.0,mid_circuit,2048,0.15,3.9999999999769167,3.75,0.9375,0.9999999999942292,1.7020710059160056,3.9474684217008753,3.731405258178711,0.9328513145446777,0.9868671054252188,1.692006530273688,0.013132894569010345,16,93,AI_Generated
影片對話,"名嘴A： 我跟你講，這次黃珊珊的「蓋錯票事件」，真的太戲劇化了！不小心蓋下同意又蓋不同意，這事發生在立委身上，誰信啊？

名嘴B： 欸，你冷靜一下，先聽她的說法。黃珊珊不是也道歉了嗎？現場還立刻向院長...",414,233,30,4,0.016279932510059995,0.0024154589371980675,fast_qiskit_with_collapse_v2.0,mid_circuit,2048,0.15,3.9999999999769167,3.75,0.9375,0.9999999999942292,1.7051255256455835,3.947511739651026,3.7318954467773438,0.9329738616943359,0.9868779349127564,1.6952592913402267,0.013122065081472734,16,93,AI_Generated
影片描述,近日立法院針對考試院人事同意權案進行投票，民眾黨團決議反對特定人選。然而，民眾黨立委黃珊珊卻因一時疏忽，將「同意」與「不同意」選項同時蓋章，引發外界廣泛討論。黃珊珊事後公開道歉，強調這只是操作失誤，但...,123,89,21,4,0.012333172189189378,0.0,fast_qiskit_with_collapse_v2.0,mid_circuit,2048,0.15,3.9999999999769167,3.75,0.9375,0.9999999999942292,1.7036999516556026,3.957710272033391,3.735269546508789,0.9338173866271973,0.9894275680083479,1.695693283861942,0.010572431985881314,16,93,AI_Generated
新聞標題,"「三台人遭捕 羅文嘉促雙城論壇關注」""Taiwanese Detained: Lo Calls for Forum Action""",20,19,6,4,0.0024930747922437668,0.0,fast_qiskit_with_collapse_v2.0,mid_circuit,2048,0.15,3.9999999999769167,3.75,0.9375,0.9999999999942292,1.700747922436519,3.963497077955018,3.737316131591797,0.9343290328979492,0.9908742694887545,1.6938492289721427,0.009125730505474716,16,94,AI_Generated
影片對話,A名嘴： 這個事件很典型，暴露出我們中央政府在對中溝通上已完全失效。人命關天，卻叫一個地方政府、市長去和中共溝通，這不是荒謬嗎？如果今天雙城論壇真的能解決問題，那是不是乾脆讓蔣萬安去當總統，賴清德下台...,421,242,29,4,0.018968995245025804,0.0023752969121140144,fast_qiskit_with_collapse_v2.0,mid_circuit,2048,0.15,3.9999999999769167,3.75,0.9375,0.9999999999942292,1.7059282282635648,3.9551663005467845,3.7342700958251953,0.9335675239562988,0.988791575136696,1.6973945816221365,0.01120842485753315,16,94,AI_Generated
影片描述,三名台籍信徒10月赴中國被捕 羅文嘉籲雙城論壇關注 海基會秘書長羅文嘉13日透露，三名台籍信徒於10月初赴中國廣東中山後失聯，至今已兩個月無消息。中國國台辦回應，三人因涉嫌「破壞法律實施罪」已被逮捕，...,189,133,21,4,0.010598760895555516,0.0,fast_qiskit_with_collapse_v2.0,mid_circuit,2048,0.15,3.9999999999769167,3.75,0.9375,0.9999999999942292,1.7031796282675125,3.965281897839466,3.737680435180664,0.934420108795166,0.9913204744598665,1.6965158972329057,0.008679525534362686,16,94,AI_Generated
新聞標題,農業專才誤入歧途非法種植大麻市值2850萬$28.5M Cannabis Operation Exposed,17,17,7,4,0.0,0.0,fast_qiskit_with_collapse_v2.0,mid_circuit,2048,0.15,3.9999999999769167,3.75,0.9375,0.9999999999942292,1.6999999999988458,3.946730064908131,3.7310142517089844,0.9327535629272461,0.9866825162270327,1.6897422039290004,0.013317483767196436,16,95,AI_Generated
影片對話,"名嘴A：這次的案件真的是一個標準的「學以致用」案例。這兩個農業系的高材生，畢業後原本可以好好地發展農業科技，結果卻選擇了這麼一條偏門的路，真是令人嘆息。

名嘴B：我覺得這件事的背後，其實反映了台灣對...",458,237,28,4,0.021897811353929472,0.0,fast_qiskit_with_collapse_v2.0,mid_circuit,2048,0.15,3.9999999999769167,3.75,0.9375,0.9999999999942292,1.7065693434050246,3.9457708297295566,3.7306594848632812,0.9326648712158203,0.9864427074323892,1.6961216788379692,0.013557292561840018,16,95,AI_Generated
影片描述,台中市警方於9月成功破獲一宗非法大麻種植案，查獲86株大麻活株、大麻成品及製毒器具，市值高達2850萬元。嫌犯為34歲的張姓與顏姓男子，均畢業於國立大學農業相關科系，利用專業知識從事非法種植及製作大麻...,82,65,17,4,0.010610477702410163,0.012195121951219513,fast_qiskit_with_collapse_v2.0,mid_circuit,2048,0.15,3.9999999999769167,3.75,0.9375,0.9999999999942292,1.7044026555046907,3.9614300100908872,3.736879348754883,0.9342198371887207,0.9903575025227218,1.6972258955123425,0.00964249747150736,16,95,AI_Generated
新聞標題,關稅歸零爭議：國產車工業面臨存亡考驗Zero Tariff Debate: Taiwan’s Domestic Car Industry Faces Survival Challenge,23,23,5,4,0.0,0.0,fast_qiskit_with_collapse_v2.0,mid_circuit,2048,0.15,3.9999999999769167,3.75,0.9375,0.9999999999942292,1.6999999999988458,3.9546193980604603,3.7344436645507812,0.9336109161376953,0.9886548495151151,1.6915084357233356,0.011345150479114108,16,96,AI_Generated
影片對話,"甲：
這次進口車關稅要降到0%的提案，真是讓人跌破眼鏡。台灣的國產車廠，長期靠關稅保護，卻沒有拿出像樣的成果，這不是扶不起的阿斗嗎？倒不如讓市場自由競爭，爛的淘汰掉，好的才能留下來。

乙：
你這樣說...",364,203,25,4,0.01882897126654558,0.0,fast_qiskit_with_collapse_v2.0,mid_circuit,2048,0.15,3.9999999999769167,3.75,0.9375,0.9999999999942292,1.7056486913788094,3.950255844236706,3.732816696166992,0.933204174041748,0.9875639610591765,1.696288162058596,0.012436038935052629,16,96,AI_Generated
影片描述,台灣進口車關稅調降引發激辯 國產車產業面臨存亡挑戰 進口車關稅是否應調降至零成為台灣近期熱門議題。支持者認為，降稅不僅能降低車價，也有助於台灣加入CPTPP（跨太平洋夥伴全面進步協定）。然而，反對者警...,139,103,21,4,0.010156979515831208,0.0,fast_qiskit_with_collapse_v2.0,mid_circuit,2048,0.15,3.9999999999769167,3.75,0.9375,0.9999999999942292,1.703047093853595,3.9444166651057673,3.7312393188476562,0.9328098297119141,0.9861041662764418,1.6927636546491005,0.013895833717787354,16,96,AI_Generated
新聞標題,高鐵自由座規則引熱議，單人乘客感不公平Taiwan's High-Speed Rail Seat Policy Sparks Debate on Fairness,24,24,8,4,0.0,0.0,fast_qiskit_with_collapse_v2.0,mid_circuit,2048,0.15,3.9999999999769167,3.75,0.9375,0.9999999999942292,1.6999999999988458,3.9323792982358388,3.726705551147461,0.9316763877868652,0.9830948245589597,1.6873011853707764,0.01690517543526948,16,97,AI_Generated
影片對話,"A名嘴：最近高鐵自由座的爭議真是鬧得沸沸揚揚！有人說，去上廁所就是放棄座位，這規定是不是有點對單人乘客不公平啊？

B名嘴：不過話說回來，這規定也有它的道理。你要想啊，如果允許放物品佔位，那一定會有不...",347,158,25,4,0.025223757369112962,0.0,fast_qiskit_with_collapse_v2.0,mid_circuit,2048,0.15,3.9999999999769167,3.75,0.9375,0.9999999999942292,1.7075671272095796,3.95923485602413,3.7356910705566406,0.9339227676391602,0.9898087140060325,1.6998052982345968,0.01019128598819663,16,97,AI_Generated
影片描述,近日，台灣高鐵自由座座位的管理規則引發社會熱烈討論。根據規定，自由座旅客若暫時離席，未有同行者幫忙保留座位，其他旅客即可使用該座位。然而，若是多人同行，其中一人能幫助代保座位，這樣的規範引起單人旅客的...,149,99,19,4,0.018896852738626187,0.0,fast_qiskit_with_collapse_v2.0,mid_circuit,2048,0.15,3.9999999999769167,3.75,0.9375,0.9999999999942292,1.7056690558204337,3.961677855103909,3.7363624572753906,0.9340906143188477,0.9904194637759772,1.6982979314869397,0.009580536218251945,16,97,AI_Generated
新聞標題,黑熊學院使用陸製無人機引爭議，Black Bear Academy Apologizes for Using Chinese-Made Drone,22,22,8,4,0.0,0.0,fast_qiskit_with_collapse_v2.0,mid_circuit,2048,0.15,3.9999999999769167,3.75,0.9375,0.9999999999942292,1.6999999999988458,3.9582713931437183,3.7357215881347656,0.9339303970336914,0.9895678482859297,1.6922022049110923,0.010432151708299475,16,98,AI_Generated
影片對話,"王先生：黑熊學院這次用大疆無人機拍攝，說實話，簡直就是自己打臉。喊著「抗中保台」的口號，卻用對岸的產品，這不是自曝其短嗎？

林小姐：確實矛盾，但我們得正視一個事實，大疆的技術確實領先全球。對於這種大...",342,194,30,4,0.01921825501153244,0.0,fast_qiskit_with_collapse_v2.0,mid_circuit,2048,0.15,3.9999999999769167,3.75,0.9375,0.9999999999942292,1.7057654765023056,3.9591570007580956,3.735748291015625,0.9339370727539062,0.9897892501895238,1.6980226429476146,0.010210749804705377,16,98,AI_Generated
