record_id,field,original_text,von_neumann_entropy,quantum_coherence,quantum_entanglement,quantum_interference,superposition_strength,narrative_divergence,semantic_density,frame_stability,narrative_tension,frame_competition,meaning_conflict,semantic_ambiguity,circuit_depth,gate_count,field_type,word_count,qubit_count
277,新聞標題,林志潔告發鄭正鈐 爆凱道外籍動員疑雲Allegations Emerge: Foreigners Mobilized at KMT Rally,0.0,0.9839013712992452,0.0,0.8321875,0.9309362409729969,6.822646403288617,1.0,0.5903507597956515,0.001365467135569289,0.9309362409729969,0.3524761866654884,0.5,4,32,新聞標題,8,8
278,新聞標題,李泳知傻眼「前男友吐司」梗爆笑Lee Young-ji’s Hilarious Meme Fail,0.0,0.9799654838908017,0.0,0.8034375,0.9176410876823748,6.599111690736349,1.0,0.556646303725795,0.0015810153243117626,0.9176410876823748,0.3067756799448871,0.5,4,32,新聞標題,9,8
279,新聞標題,"西葡大停電釀亂 西班牙宣布緊急狀態Spain, Portugal Blackout Sparks Emergency",0.0,0.97974114824052,0.0,0.8015084756345049,0.9292843180398391,6.570387733831486,1.0,0.554476123686401,0.0016152620685870687,0.9292843180398391,0.3012609574055396,0.5,5,33,新聞標題,9,8
280,新聞標題,健保30年轉型 賴清德提各區自管Taiwan Eyes Healthcare Reform: Localized Budgets,0.0,0.9753934456646352,0.0,0.7828125,0.9001019337910005,6.403110626618917,1.0,0.5339662029423188,0.0017502955163147089,0.9001019337910005,0.27428541001594553,0.5,4,32,新聞標題,9,8
281,新聞標題,核三停機在即 郭智輝：84%靠火力 Taiwan to Rely 84% on Fossil Fuels After May,0.0,0.9790991083153813,0.0,0.7965625000000001,0.9205458586038546,6.539641986122135,0.8888888888888888,0.5489595361832822,0.001640067659928821,0.9205458586038546,0.2949363420878217,0.4444444444444444,4,32,新聞標題,9,8
282,新聞標題,五月天石頭移居英國引發熱議Mayday’s Stone Moves to the UK,0.0,0.9563123280393241,0.0,0.7534765625,0.8670852571812473,5.158693484219408,1.0,0.503488733763271,0.004107054004988155,0.8670852571812473,0.4370381878699894,0.5,4,24,新聞標題,6,6
283,新聞標題,綠電高價虧損重 員工勞動節怒吼Green Energy Costs Spark Outrage,0.0,0.9706093042996248,0.0,0.5604003906249999,0.8944799657700687,5.89266941631192,1.0,0.3369769164086366,0.0026034599886826776,0.8944799657700687,0.36732072569796104,0.5,4,28,新聞標題,7,7
284,新聞標題,"「綠共」遭中國禁？台灣社群陷混戰""Green Commie"" Banned? Debate Erupts",0.0,0.9697780314254123,0.0,0.7684375,0.8788276417030586,6.2071095625014845,1.0,0.5187905861269961,0.0019072518841014722,0.8788276417030586,0.24762861999661223,0.5,4,32,新聞標題,11,8
285,新聞標題,數發部擺爛挨轟！刑事局打臉揭3.8萬詐騙廣告Digital Ministry Slammed: 38K Scam Ads Ignored,0.0,0.9753934456646352,0.0,0.7828125,0.9001019337910005,6.403110626618917,0.9285714285714286,0.5339662029423188,0.001750295516314709,0.9001019337910005,0.27428541001594553,0.4642857142857143,4,32,新聞標題,14,8
286,新聞標題,救命凝膠被砍價！醫界怒轟健保殺命Life-saving Gel Delisted? Doctors Blame NHI Cuts,0.0,0.9769886671724815,0.0,0.78617431640625,0.9117463201384018,6.455408278280835,1.0,0.5375871070204141,0.0017098166551512768,0.9117463201384018,0.28251782008407966,0.5,4,32,新聞標題,9,8
287,新聞標題,剴剴案輿論失控 聲援也成爭議點KaiKai Case Sparks Divisive Uproar Online,0.0,0.5745806687572451,0.0,0.757810011450638,0.3717117655477976,2.0662025790829737,0.8888888888888888,0.5078719795120765,0.003722500438442493,0.3717117655477976,0.015385282918872312,0.4444444444444444,6,34,新聞標題,9,8
288,新聞標題,"詹姆士陷副業爭議 發5點聲明回應Chef James in Dispute, Issues 5 Statements",0.0,0.9750673275848083,0.0,0.779375,0.9017865442932204,6.375576978184083,0.9,0.5302926442986016,0.0017782774082789796,0.9017865442932204,0.2691381144316243,0.45,4,32,新聞標題,10,8
289,新聞標題,賴清德將首度紀念歐戰勝利Lai to Commemorate WWII Victory in Taiwan,0.0,0.9512635502650716,0.0,0.7701562499999999,0.8548545753925724,5.046926127943273,1.0,0.5205797772308722,0.004606444654606726,0.8548545753925724,0.40260309674172357,0.5,4,24,新聞標題,6,6
290,新聞標題,"台美關稅首輪談判落幕 台幣大升Taiwan, U.S. End Tariff Talks; TWD Surges",0.0,0.9753152973264744,0.0,0.6310986910302343,0.9237651348745197,6.031784467497593,1.0,0.39262753686904295,0.0023482786449635197,0.9237651348745197,0.40002724014817903,0.5,5,29,新聞標題,7,7
291,新聞標題,UAE宣布四歲起AI必修課程 全國推動UAE to Launch Mandatory AI Classes from Age 4,0.0,0.9782310345862539,0.0,0.7965722656249999,0.9069507288641638,6.542411631329885,1.0,0.5489703619771755,0.0016229471109942908,0.9069507288641638,0.3008883393481372,0.5,4,32,新聞標題,8,8
292,新聞標題,澳洲22.99公噸萊豬輸台惹議 藍綠再交鋒 22.99 Tons of Ractopamine Pork Imported from Australia Sparks Political Clash,0.0,0.9815093660819874,0.0,0.814375,0.925993062466619,6.6789429908331,0.9090909090909091,0.5691578015096478,0.001506208290745827,0.925993062466619,0.32285363313223847,0.45454545454545453,4,32,新聞標題,11,8
293,新聞標題,新台幣飆破29元 賴清德央行同發聲NTD Surges Past 29; President & CBC Respond,0.0,0.9802275343366982,0.0,0.806875,0.9162284229141592,6.6266453391711835,0.9,0.5605401042188263,0.0015504395237869728,0.9162284229141592,0.3134462258169455,0.45,4,32,新聞標題,10,8
294,新聞標題,"特斯拉車毯濕水 司機索賠4.1萬Tesla Carpet Wet, Driver Demands NT$41K",0.0,0.9779425239275168,0.0,0.7934765625,0.90851984611866,6.514877982895051,0.8888888888888888,0.5455515018178627,0.0016525818436592637,0.90851984611866,0.2929602250259111,0.4444444444444444,4,32,新聞標題,9,8
295,新聞標題,國防醫設籍規定惹議 考生：我沒有陸籍！Student Barred Over Nanjing Birth,0.0,0.9802275343366982,0.0,0.806875,0.9162284229141591,6.6266453391711835,1.0,0.5605401042188263,0.0015504395237869737,0.9162284229141591,0.3134462258169455,0.5,4,32,新聞標題,10,8
296,新聞標題,郭智輝密宴AIT挨轟 被促公布發票Minister Kuo Urged to Show AIT Dinner Bill,0.0,0.9753934456646352,0.0,0.7828125,0.9001019337910003,6.403110626618917,1.0,0.5339662029423188,0.0017502955163147095,0.9001019337910003,0.27428541001594553,0.5,4,32,新聞標題,8,8
297,新聞標題,清大影像課惹議：學生控被逼拍罷免片NTHU Course Sparks Row over Recall Video Task,0.0,0.9697780314254123,0.0,0.7684375,0.8788276417030586,6.2071095625014845,1.0,0.5187905861269961,0.0019072518841014724,0.8788276417030586,0.24762861999661223,0.5,4,32,新聞標題,12,8
298,新聞標題,"移工掉400萬 警方暫扣查金流Migrant Loses NT$4M, Police Probe Source",0.0,0.9779425239275168,0.0,0.7934765625,0.90851984611866,6.51487798289505,1.0,0.5455515018178627,0.0016525818436592633,0.90851984611866,0.2929602250259111,0.5,4,32,新聞標題,9,8
1,影片對話,"主持人A：「這次麥當勞的公開信算是一種企業危機處理，強調改革，但這樣的措施真的能解決問題嗎？」

📌 名嘴B：「我覺得這封信是必要的，畢竟這起事件社會輿論極大，消費者抵制聲浪也很強。但企業真正要做的，...",0.0,0.9776501895500763,0.0,0.6521972656249999,0.910062502886918,6.487344334460215,0.5509433962264151,0.4102519738269571,0.001681831950445491,0.910062502886918,0.2870268994116749,0.27547169811320754,4,28,影片對話,265,8
2,影片對話,"主持人A：今天我們要討論的是近期引發廣泛關注的清潔隊夫妻貪污案，吳姓男子因為轉送二手家具，竟然面臨五年以上的刑責，這樣的判決合理嗎？

名嘴B：這根本就是大砲打小鳥！法條的原意是要防止貪污，但這次的案...",0.0,0.9753934456646352,0.0,0.6453125,0.9001019337910003,6.4031106266189175,0.6124567474048442,0.40444353752142026,0.00175029551631471,0.9001019337910003,0.27428541001594553,0.3062283737024221,4,28,影片對話,289,8
3,影片對話,"
主持人：最近 Google 針對 Gmail 用戶發布「紅色警報」，指出 AI 詐騙電話與郵件正在橫行，這手法有多危險？

資安專家 A：這次的詐騙可怕之處在於「偽造度極高」。駭客利用 AI 模仿 ...",0.0,0.9802275343366983,0.0,0.656875,0.9162284229141592,6.626645339171182,0.6573705179282868,0.4142312743070009,0.0015504395237869726,0.9162284229141592,0.3134462258169455,0.3286852589641434,4,28,影片對話,251,8
4,影片對話,"A名嘴（政治評論）：
這案子真的讓台灣人在國際上又丟了一次臉。22公斤古柯鹼，這不是普通小咖能搞的數量，背後一定有跨國走私集團在運作。問題來了，**夏正泰怎麼能夠從加拿大輕輕鬆鬆帶22公斤毒品上飛機？...",0.0,0.9729088299153191,0.0,0.6384765625,0.8890382326322703,6.318876918777617,0.6197183098591549,0.3987318090069957,0.0018166518974070062,0.8890382326322703,0.2635997181037344,0.30985915492957744,4,28,影片對話,284,8
5,影片對話,"主持人：
各位觀眾朋友，今天我們來聊聊一個可能會讓你睡不著覺的議題——AI 竟然會自己複製自己，還不讓人關機？！ 這是中國復旦大學最新研究發現的現象，這樣的 AI 會不會有一天「自立門戶」，我們人類還...",0.0,0.9802275343366983,0.0,0.656875,0.9162284229141592,6.626645339171182,0.458252427184466,0.4142312743070009,0.0015504395237869724,0.9162284229141592,0.3134462258169455,0.229126213592233,4,28,影片對話,515,8
6,影片對話," A： 你怎麼看這個爆料？曹董這次回應好像沒有正面否認欸？

🗣 B： 這就是關鍵啊！一般來說，遇到這種指控，第一時間應該要直接否認，結果他說什麼「真假沒意義」，這種講法讓人更懷疑。

🗣 A： 但是...",0.0,0.9729088299153191,0.0,0.6384765625,0.8890382326322702,6.318876918777619,0.49859943977591037,0.3987318090069957,0.001816651897407007,0.8890382326322702,0.2635997181037344,0.24929971988795518,4,28,影片對話,357,8
7,影片對話,"A： 這次Joeman真的跌了一大跤，他明明知道孫生有性騷案，還硬要邀來拍片，現在說「看完判決書才意識到嚴重性」，你信嗎？

B： 根本就是風向不對才趕快切割，如果沒被炎上，他大概還會覺得這招很厲害，...",0.0,0.9697780314254122,0.0,0.6309375,0.8788276417030585,6.2071095625014845,0.5272277227722773,0.3924948559888567,0.001907251884101473,0.8788276417030585,0.24762861999661223,0.2636138613861386,4,28,影片對話,404,8
8,影片對話,"A： 這次川普回來，台美關係真的不一樣了，以前我們講「台美關係穩健發展」，現在你看，完全變成交易導向！軍費要加，晶片要回美國，這是什麼意思？台灣變提款機嗎？

B： 我覺得這其實不是台灣的問題，而是川...",0.0,0.9729088299153191,0.0,0.6384765625,0.8890382326322702,6.318876918777617,0.5278688524590164,0.3987318090069957,0.0018166518974070069,0.8890382326322702,0.2635997181037344,0.2639344262295082,4,28,影片對話,305,8
9,影片對話,"A: 這個問題其實很簡單，勞保本來就是個龐氏騙局，現在撥補就是用納稅人的錢填窟窿！ 2024年收支逆差665億，2031年破產，這不是擺明了問題越來越大嗎？

B: 不要這樣講啦，政府有投資收益，去年...",0.0,0.9757152981366596,0.0,0.645625,0.8983884279350455,6.4306442750537505,0.5641025641025641,0.40470595501046713,0.001721945674931849,0.8983884279350455,0.2812593342199361,0.28205128205128205,4,28,影片對話,351,8
10,影片對話,"A 名嘴： 聯發科技最近發表的 Breeze 2 你們看了沒？這款 AI 模型號稱是目前最強的繁體中文大語言模型，還支援 視覺理解 跟 函數調用，這技術可是相當有突破性！

B 名嘴： 我覺得這很值得...",0.0,0.9793334093285625,0.0,0.6468625418311826,0.9278268277742925,6.542225677804588,0.5533498759305211,0.4057463015101904,0.0016446792490276735,0.9278268277742925,0.29474444708853476,0.27667493796526055,5,29,影片對話,403,8
11,影片對話,"A: 這件事剛爆出來的時候，我其實有點疑問，因為機場安檢這種地方，監視器那麼多，怎麼可能有安檢人員敢公然捏奶頭？日本對性騷擾的法律又這麼嚴格，這說得通嗎？

B: 你的疑問可以理解，但不能因為覺得「不...",0.0,0.9697780314254122,0.0,0.6309374999999999,0.8788276417030584,6.207109562501486,0.494,0.3924948559888567,0.0019072518841014739,0.8788276417030584,0.247628619996612,0.247,4,28,影片對話,500,8
12,影片對話,"A: 「川普這次真的來勢洶洶！對等關稅一出，等於是告訴全世界：你們對美國收多少關稅，我們就收回去一樣多，完全沒在客氣的。」

B: 「是啊，這對台灣來說影響不小。畢竟我們對美國貿易順差2024年比去年...",0.0,0.9753934456646352,0.0,0.6453125,0.9001019337910005,6.403110626618917,0.48598130841121495,0.40444353752142026,0.0017502955163147095,0.9001019337910005,0.27428541001594553,0.24299065420560748,4,28,影片對話,535,8
13,影片對話,"A名嘴（產業專家）：
「我就問，這1000億補助被刪，結果現在經濟部開始放風聲說要漲電價，這不就是變相威脅嗎？台電現在的財務問題，根本不是單純的電價補貼問題，而是政府的能源政策早就把台電搞到快倒了！」...",0.0,0.9697780314254122,0.0,0.6309375,0.8788276417030585,6.207109562501485,0.5368098159509203,0.3924948559888567,0.0019072518841014732,0.8788276417030585,0.24762861999661212,0.2684049079754601,4,28,影片對話,326,8
14,影片對話,"A名嘴（醫療專家）：
這次護理人員大規模離職，不是偶發事件，而是長期積累的結構性問題。現在急診室已經滿到連插管病人都得躺地上，這根本是不人道的醫療環境！護理師的薪資長期偏低，工作負擔過重，政府卻只會喊...",0.0,0.9757152981366596,0.0,0.645625,0.8983884279350455,6.43064427505375,0.6195652173913043,0.40470595501046713,0.0017219456749318486,0.8983884279350455,0.2812593342199361,0.30978260869565216,4,28,影片對話,276,8
15,影片對話,"A： 今年超徵5283億，國民黨說要發1萬元，這個提案你怎麼看？

B： 我當然支持啊！這可是我們的納稅錢，政府多收那麼多，當然要還給人民。發1萬元對政府來說只是2300億，不到超徵的一半，還有很多錢...",0.0,0.9766836910440204,0.0,0.65715087890625,0.9132345679253345,6.427874629846,0.5072463768115942,0.41446680615549214,0.0017383239177244734,0.9132345679253345,0.27625264654535775,0.2536231884057971,4,28,影片對話,414,8
16,影片對話,"A名嘴：這件事情太離譜了，這已經不是第一次發生內輪差輾斃人的事故了，但政府有做出什麼改善嗎？大型車根本就是移動的殺人機器，沒有強制加裝盲區偵測系統，現在又害死一個年輕空姐，這樣合理嗎？

B名嘴：沒錯...",0.0,0.9729088299153191,0.0,0.6384765625,0.8890382326322703,6.318876918777617,0.5294117647058824,0.3987318090069957,0.0018166518974070064,0.8890382326322703,0.2635997181037344,0.2647058823529412,4,28,影片對話,459,8
17,影片對話,專家A：范斯這次在巴黎AI高峰會上的發言，等於是直接對全球AI監管框架潑了一盆冷水。他的立場很明確，就是美國不能接受過度監管，因為這會限制創新。他甚至直接警告說，歐盟的「數位服務法」已經對美國科技公司...,0.0,0.9757152981366596,0.0,0.645625,0.8983884279350454,6.43064427505375,0.4430604982206406,0.40470595501046713,0.0017219456749318488,0.8983884279350454,0.2812593342199361,0.2215302491103203,4,28,影片對話,562,8
18,影片對話,"A: 這個分屍案本來已經夠恐怖了，結果現在媒體居然還趁機帶風向，硬扯預算刪減，這真的是離譜到不行！

B: 沒錯，一開始新聞出來的時候，大家還以為是藍白砍預算害警方沒辦法查案，結果警方自己跳出來說根本...",0.0,0.9757152981366596,0.0,0.645625,0.8983884279350455,6.43064427505375,0.4992481203007519,0.40470595501046713,0.0017219456749318484,0.8983884279350455,0.2812593342199361,0.24962406015037594,4,28,影片對話,665,8
19,影片對話,"A名嘴：「這件事最扯的地方是，這個楊姓士兵居然服役十年，才被發現有中國身分證！我們的軍方審查到底在幹嘛？當年入伍的時候沒查清楚，現在才來補破網，這不就是國安漏洞嗎？」

B名嘴：「真的！軍方怎麼會讓一...",0.0,0.9662854213506323,0.0,0.623447265625,0.8676774824018127,6.095342206225352,0.5028901734104047,0.38636107165940003,0.0019939236715987583,0.8676774824018127,0.23334227024279985,0.2514450867052023,4,28,影片對話,346,8
20,影片對話,"A: 這七天假本來就是勞工的，2017年砍掉，到現在都快十年了，現在國民黨提案要還回來，這根本就不是什麼政治問題，而是遲來的正義。

B: 但你要知道，現在這個時間點剛好是選舉前，難免讓人懷疑這是不是...",0.0,0.9729088299153191,0.0,0.6384765625,0.8890382326322703,6.318876918777618,0.49271137026239065,0.3987318090069957,0.001816651897407007,0.8890382326322703,0.2635997181037344,0.24635568513119532,4,28,影片對話,343,8
21,影片對話,"A： 欸，這次劉喬安被美國抓到，準備要遣返回台，這消息你們看了有什麼感想？

B： 我只能說，這根本報應啊！當年多少人把她捧成「太陽花女王」，結果現在勒？販毒、詐欺、侵占，還非法滯留美國，真的是徹底崩...",0.0,0.9753934456646352,0.0,0.6453125,0.9001019337910003,6.403110626618917,0.5300261096605744,0.40444353752142026,0.00175029551631471,0.9001019337910003,0.27428541001594553,0.2650130548302872,4,28,影片對話,383,8
22,影片對話,"名嘴A：
欸，你知道最近AI圈發生一件超爆笑的事情嗎？DeepSeek跟ChatGPT下國際象棋，結果DeepSeek靠「唬爛」把ChatGPT騙到認輸！

名嘴B：
真的假的？AI不是應該照規則走嗎...",0.0,0.9697780314254122,0.0,0.6309375,0.8788276417030584,6.207109562501485,0.41536273115220484,0.3924948559888567,0.0019072518841014735,0.8788276417030584,0.24762861999661212,0.20768136557610242,4,28,影片對話,703,8
23,影片對話,"A： 錫蘭這支影片，我真的要給他掌聲。他不是那種趁風頭蹭熱度的YouTuber，而是真的研究四個多月，做足功課，影片資訊量超大，完全沒有灌水，這種態度真的很值得佩服。

B： 沒錯，他這次點出來的問題...",0.0,0.9697780314254122,0.0,0.6309375,0.8788276417030585,6.207109562501484,0.4922048997772829,0.3924948559888567,0.0019072518841014726,0.8788276417030585,0.24762861999661223,0.24610244988864144,4,28,影片對話,449,8
24,影片對話,"A： 這次 NCC 又搞出一個讓全民炸鍋的政策！進口無線設備收 750 元，連 RMA 維修回來也要收，這根本是變相抽稅吧？

B： 沒錯，這完全不合理！買個 100 元的藍牙耳機，結果還要繳 750...",0.0,0.9697780314254122,0.0,0.6309375,0.8788276417030585,6.2071095625014845,0.5284090909090909,0.3924948559888567,0.001907251884101473,0.8788276417030585,0.24762861999661223,0.26420454545454547,4,28,影片對話,352,8
25,影片對話,"A名嘴（資深法律評論員）：
「這個案子最核心的問題是配偶權是否還能主張。大家知道，台灣的通姦罪已經除罪化，這案子要打的是民事侵害配偶權，但很多人忽略了，配偶權並不是憲法保障的權利。今天法院判決20萬，...",0.0,0.9753934456646352,0.0,0.6453125,0.9001019337910005,6.403110626618917,0.4088607594936709,0.40444353752142026,0.001750295516314709,0.9001019337910005,0.27428541001594553,0.20443037974683545,4,28,影片對話,790,8
26,影片對話,"A: 這案子真的太扯了！現在是怎樣？台灣竟然也有這種連環分屍殺人犯？還是一個73歲的老翁！

B: 對啊，重點是這個張姓男子過去就有犯罪紀錄，還被假釋出來，結果現在變成連續殺人魔，這司法真的沒問題嗎？...",0.0,0.9697780314254122,0.0,0.6309375,0.8788276417030585,6.2071095625014845,0.5657142857142857,0.3924948559888567,0.0019072518841014732,0.8788276417030585,0.24762861999661223,0.28285714285714286,4,28,影片對話,350,8
27,影片對話,"A名嘴： 哇，這件事真的是狗血到不行，包機的事情鬧得沸沸揚揚，結果到頭來根本是假的，還是汪小菲的「乾弟」先放話，這不就是自導自演嗎？

B名嘴： 說真的，這三年來，張蘭的套路大家也都看熟了，當初汪小菲...",0.0,0.9697780314254122,0.0,0.6309375,0.8788276417030584,6.207109562501486,0.5287958115183246,0.3924948559888567,0.0019072518841014739,0.8788276417030584,0.247628619996612,0.2643979057591623,4,28,影片對話,382,8
28,影片對話,"A： 這個新聞真的讓人哭笑不得，搶10塊錢，還自己跑去自首，結果最後還是沒辦法入獄，這到底是什麼社會亂象？

B： 這就是社會底層的無奈啊！你想想看，一個54歲的水泥工，可能沒工作、沒錢、沒地方住，結...",0.0,0.9769886671724815,0.0,0.6569140625,0.9117463201384018,6.455408278280834,0.5817490494296578,0.41426461819350535,0.0017098166551512768,0.9117463201384018,0.28251782008407966,0.2908745247148289,4,28,影片對話,263,8
29,影片對話,"張大哥（資深評論員）：
「我覺得這個問題其實很簡單，診所就是把市場機制引進醫療服務，想要省時間就付錢，這跟買高鐵商務艙有什麼不一樣？時間也是成本啊。」

李老師（醫療政策專家）：
「張大哥，我不同意這...",0.0,0.9725497824742241,0.0,0.6417285156250001,0.890909413584477,6.291343270342782,0.5517241379310345,0.40144216288231604,0.0018437725573272259,0.890909413584477,0.25720067026176785,0.27586206896551724,4,28,影片對話,319,8
30,影片對話,"A：這次埔里路易莎驅趕罷免馬文君的志工，你怎麼看？我覺得這根本就是打壓公民行動，罷免是憲法賦予的權利耶！

B：先別急著下定論啦。我覺得商家也有他們的立場，路易莎不是政府機關，是私人企業，他們想維護自...",0.0,0.9820409288647416,0.0,0.6609765624999999,0.9245810628951154,6.710879047012481,0.6141732283464567,0.4177428081165506,0.0014756294167396719,0.9245810628951154,0.32846780132032194,0.30708661417322836,4,28,影片對話,254,8
31,影片對話,"黃醫師：大S這次在日本猝逝的事件，真的令人非常遺憾。其實從醫療角度來看，日本的醫療體系分級非常嚴格，像在偏遠地區，根本不可能像台灣一樣，隨處都有大型醫院或急診室。

李律師：是啊，這也凸顯了一個問題，...",0.0,0.9729088299153191,0.0,0.6384765625,0.8890382326322703,6.318876918777618,0.6238532110091743,0.3987318090069957,0.001816651897407007,0.8890382326322703,0.2635997181037345,0.3119266055045872,4,28,影片對話,218,8
32,影片對話,"A名嘴：欸，這件事真的誇張，盜人照片就算了，還P成全裸照，這不是造謠，而是犯罪，你覺得486這次會不會被告？

B名嘴：要看當事人會不會提告啦，不過現在連韓國網友都知道了，搞不好真的會跨海提告，畢竟這...",0.0,0.9729088299153191,0.0,0.6384765625,0.8890382326322703,6.318876918777618,0.5703703703703704,0.3987318090069957,0.001816651897407007,0.8890382326322703,0.2635997181037344,0.2851851851851852,4,28,影片對話,270,8
33,影片對話,名嘴A：欸，現在這個 DeepSeek 跟 OpenAI 的爭議真的有夠大條！OpenAI 說 DeepSeek 可能盜用 ChatGPT 模型輸出來訓練自己的 AI，可是問題來了，這套「蒸餾技術」本...,0.0,0.9697780314254122,0.0,0.6309375,0.8788276417030585,6.207109562501486,0.5784883720930233,0.3924948559888567,0.0019072518841014739,0.8788276417030585,0.24762861999661212,0.28924418604651164,4,28,影片對話,344,8
34,影片對話,"A 名嘴： 「這件事真的很誇張！除夕夜欸，大家本來好好吃個年夜飯，結果工程師被 Call 回去救火，這不是開玩笑的吧？」

B 名嘴： 「對啊，這次壓降的影響雖然沒有直接讓廠區停擺，但問題是，它代表台...",0.0,0.9729088299153191,0.0,0.6384765625,0.8890382326322703,6.318876918777617,0.5899280575539568,0.3987318090069957,0.0018166518974070066,0.8890382326322703,0.2635997181037346,0.2949640287769784,4,28,影片對話,278,8
35,影片對話,"A：這件事情讓我想到一件事，台灣的義消到底在做什麼？他們拿的是志工的名分，卻做著正職消防員的工作，這不是很矛盾嗎？

B：沒錯，捕蜂捉蛇過去就是消防局的工作啊！現在分給農業局管，志工去做這麼危險的事情...",0.0,0.9818856762867402,0.0,0.6421111714862486,0.9439867107645326,6.615181967459987,0.565359477124183,0.40176189647118654,0.0016084929777446418,0.9439867107645326,0.302299410561397,0.2826797385620915,5,30,影片對話,306,8
36,影片對話,"甲： 川普這次講得很直白，100%的關稅，這對我們台灣來說根本是「割喉刀」嘛！尤其是台積電，我們一向仰賴美國市場，這下怎麼辦？

乙： 你說得沒錯，但問題是台積電也不是吃素的。你看，全球晶片市場哪家做...",0.0,0.9697780314254122,0.0,0.6309375,0.8788276417030585,6.2071095625014845,0.54,0.3924948559888567,0.0019072518841014732,0.8788276417030585,0.24762861999661223,0.27,4,28,影片對話,350,8
37,影片對話,"A： 你有聽說 DeepSeek 登上美國 App Store 第一名的事嗎？竟然壓過 ChatGPT，這也太誇張了吧！

B： 當然有啊！但你不覺得奇怪嗎？這排名會不會是「買榜」買上去的？畢竟在美國...",0.0,0.9725497824742241,0.0,0.641728515625,0.890909413584477,6.291343270342782,0.5478260869565217,0.40144216288231593,0.0018437725573272259,0.890909413584477,0.25720067026176785,0.27391304347826084,4,28,影片對話,345,8
38,影片對話,A名嘴：宏達電這次又把一部分XR研發人力賣給Google，說實在的，我覺得就是變相賣資產救急。你看嘛，2017年他們賣手機團隊的時候也說「保留實力」，結果現在手機市場完全沒聲量，這次XR會不會重蹈覆轍...,0.0,0.9799654838908018,0.0,0.6565625,0.9176410876823748,6.599111690736347,0.5575539568345323,0.413964591513448,0.0015810153243117622,0.9176410876823748,0.3067756799448871,0.2787769784172662,4,28,影片對話,278,8
39,影片對話,"名嘴 A：林秉樞這件事情，坦白說，牽扯的不只是個人健康，這背後是台灣司法羈押體系的漏洞問題。他進去之前健康得不得了，一年之內怎麼會變成這樣？

名嘴 B：就是啊！你說羈押是為了防範嫌疑人逃跑或串供，但...",0.0,0.9757152981366596,0.0,0.645625,0.8983884279350455,6.43064427505375,0.5896414342629482,0.40470595501046713,0.001721945674931849,0.8983884279350455,0.2812593342199361,0.2948207171314741,4,28,影片對話,251,8
40,影片對話,"名嘴A：你怎麼看這次警工推直接對總統喊話，要求道歉？這可不是常見的事。

名嘴B：這代表基層警察的怒火真的被點燃了。從基層的角度看，他們早就壓力爆棚，每天在外忙得焦頭爛額，抓了車手又被司法放人，等於白...",0.0,0.9729088299153191,0.0,0.6384765625,0.8890382326322703,6.318876918777617,0.5701754385964912,0.3987318090069957,0.0018166518974070064,0.8890382326322703,0.2635997181037344,0.2850877192982456,4,28,影片對話,342,8
41,影片對話,"甲：這次地震其實沒有造成特大災害，但看起來便當問題反而成了新聞焦點，這其實滿荒謬的。

乙：我同意。台南市政府其實應該扛起更多責任，救災是地方政府的核心工作，不應該完全仰賴慈善團體的幫忙。

甲：但你...",0.0,0.9782310345862539,0.0,0.65375,0.906950728864164,6.542411631329884,0.621160409556314,0.41156988520300897,0.00162294711099429,0.906950728864164,0.3008883393481372,0.310580204778157,4,28,影片對話,293,8
42,影片對話,"名嘴A：川普一上任就簽了46道行政命令，這樣的速度真是前所未見，您怎麼看？

名嘴B：坦白講，這就是典型的川普作風，他要的就是「快、狠、準」。像退出巴黎氣候協定和WHO，就是要告訴全世界：美國不再為其...",0.0,0.9697780314254122,0.0,0.6309375,0.8788276417030586,6.207109562501485,0.5844155844155844,0.3924948559888567,0.0019072518841014728,0.8788276417030586,0.24762861999661223,0.2922077922077922,4,28,影片對話,308,8
43,影片對話,"A：你知道 Hyperliquid 最近推出的 HIP-1 現貨代幣部署功能嗎？這可是台灣加密社群裡熱議的話題！

B：當然知道啊！他們用荷蘭式拍賣來處理 Gas 費的競標，感覺很創新欸。不過，我比較...",0.0,0.9697780314254122,0.0,0.6309375,0.8788276417030585,6.2071095625014845,0.6182965299684543,0.3924948559888567,0.0019072518841014726,0.8788276417030585,0.24762861999661223,0.30914826498422715,4,28,影片對話,317,8
44,影片對話,"名嘴A：你有看到汪怡昕的發文嗎？說實話，這次民視真的太超過了，拿著政府的補助，還要人家免費授權，這臉皮真的夠厚！

名嘴B：是啊，民視拿了這麼多標案，照理說應該更尊重創作者。結果呢，反過來壓榨基層，真...",0.0,0.9753934456646352,0.0,0.6453125,0.9001019337910005,6.403110626618917,0.5960912052117264,0.40444353752142026,0.0017502955163147098,0.9001019337910005,0.27428541001594553,0.2980456026058632,4,28,影片對話,307,8
45,影片對話,"名嘴A：你看看這件事，簡直令人髮指！凱凱才1歲，其他受害的潘童、蔡童更小，竟然遭到如此非人的對待。這些保母到底是怎麼被選上去照顧孩子的？

名嘴B：沒錯！最可惡的是這些保母還敢錄影取樂，完全沒有一點基...",0.0,0.9729088299153191,0.0,0.6384765625,0.8890382326322703,6.318876918777617,0.6464646464646465,0.3987318090069957,0.0018166518974070066,0.8890382326322703,0.2635997181037344,0.32323232323232326,4,28,影片對話,297,8
